date,keyword,total_listings,avg_price,median_price,total_daily_sales,total_daily_revenue,avg_rating,total_reviews,bestseller_count,ad_count,new_items_count,search_volume_index
2026-08-07,christmas ornaments personalized,127,10.891951219512196,9.99,681.9,8497.53,4.501818181818182,103206.0,6,12,6,77.6
2026-08-07,christmas ornaments sale,123,21.447073170731706,9.99,563.0,8763.32,4.384705882352941,95971.0,6,14,0,78.0
2026-08-07,christmas ornaments set,192,41.660833333333336,29.865000000000002,1004.5,47909.93,4.627906976744186,70979.0,8,40,14,79.6
2026-08-07,christmas ornaments to make,122,18.312962962962963,13.99,656.4,9148.75,4.531707317073171,150608.0,4,19,1,76.4
2026-08-07,christmas pajamas,278,20.68910071942446,17.93,2299.6,47531.47,4.591855203619909,435065.0,27,38,7,78.4
2026-08-07,christmas story,184,27.878963414634143,16.555,1595.4,46712.84,4.79158878504673,276908.0,12,36,4,78.0
2026-08-07,christmas tree,248,227.14110204081632,104.78,714.0,173394.72,4.3875,67651.0,1,35,6,74.3
2026-08-07,christmas vacation,130,35.88793650793651,12.905,505.6,8979.44,4.662745098039216,49175.0,5,15,0,77.7
2026-08-07,christmas vacation cast,187,40.38574585635359,18.74,2286.3,57799.05,4.8214765100671135,400304.0,24,37,0,77.5
2026-08-07,christmas wrapping paper,291,16.418762886597936,14.99,5684.5,65565.08,4.706415094339623,713005.0,36,49,4,78.0
2026-08-07,clear christmas ornaments balls,263,23.686145038167936,18.560000000000002,2456.4,59476.13,4.608597285067873,336802.0,31,39,1,79.7
2026-08-07,diamond art christmas ornaments,265,18.07622641509434,14.99,901.0,23271.89,4.5196969696969695,192170.0,6,38,31,76.6
2026-08-07,grinch christmas decorations,251,52.88269999999999,22.145,1567.3,75282.71,4.622885572139304,304259.0,18,40,2,78.2
2026-08-07,nightmare before christmas,94,55.775000000000006,19.99,291.2,20344.01,4.770833333333333,21674.0,6,16,0,81.4
2026-08-07,nightmare before christmas gifts,290,31.070659722222224,19.185,1270.8,34299.81,4.688095238095238,131774.0,7,48,5,77.5
2026-08-07,personalized christmas ornaments,35,12.019705882352941,9.99,124.4,1737.54,4.609375,4542.0,0,4,2,78.0
2026-08-07,toddler christmas gifts,173,27.431843971631206,18.81,6176.6,81060.36,4.654128440366972,185278.0,34,24,0,77.6
2026-08-07,vintage christmas ornaments,181,36.10430167597765,23.63,436.3,11733.43,4.507843137254902,15467.0,0,23,5,75.0
2026-08-08,baby christmas gifts,289,19.20273356401384,15.82,18471.8,320106.63,4.700881057268722,1014217.0,92,46,0,90.4
2026-08-08,bulk christmas gifts,284,13.455457746478872,8.98,14241.9,180502.04,4.589285714285714,25833.0,48,47,0,93.7
2026-08-08,christmas,78,62.022564102564104,20.42,634.5,25023.489999999998,4.7125,197258.0,5,15,1,88.3
2026-08-08,christmas 2026,286,15.12055944055944,9.99,1940.3,29094.25,4.58918918918919,226721.0,16,29,28,88.4
2026-08-08,christmas cactus,283,24.287420494699646,19.99,2945.2,61936.55,4.264335664335664,641444.0,22,51,4,91.3
2026-08-08,christmas decor,261,47.26038314176245,18.99,3648.0,121335.69,4.58092485549133,364635.0,27,41,5,91.0
2026-08-08,christmas decorations,117,67.61538461538461,24.65,4716.599999999999,121236.39,4.561764705882353,233629.0,11,15,1,90.5
2026-08-08,christmas decorations 2026,239,18.145,11.545,1628.6,18491.62,4.5494318181818185,135556.0,15,34,2,89.0
2026-08-08,christmas decorations amazon,240,22.473765690376567,16.82,2185.3,35933.15,4.5073684210526315,151967.0,17,26,0,85.7
2026-08-08,christmas decorations clearance,176,19.52846590909091,10.57,3097.4,66013.66,4.459183673469388,269086.0,31,27,0,93.5
2026-08-08,christmas decorations disneyland,294,37.281993006993005,17.99,1255.5,48596.979999999996,4.517177914110429,72134.0,13,36,0,88.1
2026-08-08,christmas decorations ideas,136,29.237462686567167,14.690000000000001,2737.1,50354.33,4.486868686868687,63743.0,13,20,1,89.8
2026-08-08,christmas decorations indoor,136,35.06007352941177,18.645,1648.9,38022.17,4.536111111111111,162940.0,10,17,7,92.7
2026-08-08,christmas decorations near me,169,39.63024390243902,18.0,1113.7,30604.56,4.504,133012.0,9,12,2,87.2
2026-08-08,christmas decorations nyc,296,19.248566552901025,14.99,1331.0,30730.52,4.625568181818182,131390.0,13,43,1,88.5
2026-08-08,christmas decorations on sale,89,20.920864197530864,14.0,822.3,9129.91,4.5058823529411764,70006.0,5,18,0,80.4
2026-08-08,christmas decorations outdoor,207,90.31429951690822,44.99,2643.8,227437.32,4.541290322580645,281567.0,21,28,7,86.9
2026-08-08,christmas gift card book,248,16.712105263157895,12.99,1503.5,25027.86,4.459016393442623,101163.0,12,43,16,86.4
2026-08-08,christmas gifts,96,29.46951612903226,20.79,1595.0,28704.34,4.636206896551724,9214.0,5,7,3,87.6
2026-08-08,christmas gifts 2026,151,20.39875,12.99,1139.2,5156.66,4.537962962962963,20087.0,4,15,0,84.8
2026-08-08,christmas gifts for coworkers,222,14.937792792792793,11.99,2439.5,39348.34,4.6121739130434785,17218.0,19,39,2,87.1
2026-08-08,christmas gifts for girls,280,30.702035714285714,19.99,14552.9,327684.95,4.621904761904762,389285.0,71,43,0,90.8
2026-08-08,christmas gifts for kids,195,37.22685567010309,19.97,15426.0,267585.82,4.508791208791209,13517.0,35,30,0,90.1
2026-08-08,christmas gifts for men,276,32.747781818181814,22.94,15341.6,322588.71,4.674056603773585,632275.0,75,44,0,90.0
2026-08-08,christmas gifts for mom,243,26.141728395061726,21.95,5282.9,123379.89,4.745077720207254,604651.0,49,36,0,90.1
2026-08-08,christmas gifts for teen girls,229,19.428088888888887,14.99,11341.8,199519.28,4.648603351955307,604855.0,49,34,0,90.2
2026-08-08,christmas gifts for teens,134,17.718120300751877,13.97,6108.3,95331.32,4.593406593406593,90083.0,25,23,0,89.5
2026-08-08,christmas gifts for women,176,45.412670454545456,19.99,5662.1,137383.89,4.6915966386554615,312586.0,41,34,0,89.6
2026-08-08,christmas gifts ideas,103,27.53359223300971,22.99,2559.5,64390.3,4.564102564102564,3034.0,14,17,0,90.1
2026-08-08,christmas in july,246,16.314659685863873,13.79,1188.6,16545.05,4.552482269503546,127915.0,9,48,0,88.4
2026-08-08,christmas island,196,43.92619047619048,14.995000000000001,1527.0,40646.05,4.673913043478261,182296.0,23,33,0,90.3
2026-08-08,christmas lights,265,36.49596226415095,18.99,2362.3,73857.71,4.567625899280575,127842.0,26,39,3,89.3
2026-08-08,christmas movies,168,16.69111111111111,13.99,1486.9,24858.44,4.763106796116505,234455.0,17,19,3,89.9
2026-08-08,christmas ornament,175,20.402916666666666,14.105,1648.4,26589.61,4.676153846153846,394933.0,11,19,8,87.6
2026-08-08,christmas ornament crafts,268,17.85221804511278,12.99,776.6,11672.01,4.520714285714286,27176.0,2,30,4,88.2
2026-08-08,christmas ornament storage,144,27.48900709219858,17.77,2137.2999999999997,69530.26,4.509677419354839,9927.0,9,15,0,96.5
2026-08-08,christmas ornament storage box,276,45.20341911764706,30.0,3571.2,147253.55,4.60093023255814,357190.0,31,44,1,87.0
2026-08-08,christmas ornaments,74,17.471232876712328,12.59,226.5,3844.7799999999997,4.608888888888889,7517.0,0,6,2,88.4
2026-08-08,christmas ornaments 2026,143,17.569300699300697,11.05,1259.3,17008.39,4.644897959183673,151271.0,9,14,3,89.4
2026-08-08,christmas ornaments clearance,170,10.417573964497041,7.28,653.6,7197.58,4.279,29077.0,4,22,4,89.6
2026-08-08,christmas ornaments near me,175,15.25878612716763,12.99,1813.4,25954.37,4.629411764705882,213788.0,18,23,0,90.1
2026-08-08,christmas ornaments nyc,178,18.49567415730337,15.129999999999999,1305.7,24908.79,4.698305084745763,189603.0,12,20,0,89.6
2026-08-08,christmas ornaments personalized,127,10.93308943089431,9.99,783.8,9842.81,4.512612612612612,103241.0,7,8,7,87.8
2026-08-08,christmas ornaments sale,123,21.356422764227645,9.99,641.2,9926.78,4.383529411764706,95985.0,6,15,0,87.5
2026-08-08,christmas ornaments set,192,41.61182291666667,29.865000000000002,1131.9,54359.4,4.625190839694656,71050.0,10,34,16,88.5
2026-08-08,christmas ornaments to make,122,18.330277777777777,13.99,767.6,10758.85,4.537804878048781,150623.0,5,21,1,87.7
2026-08-08,christmas pajamas,278,20.70122302158273,17.93,2619.0,54670.81,4.589140271493213,435139.0,29,44,7,87.9
2026-08-08,christmas story,184,27.90457317073171,16.99,1781.5,51644.25,4.789719626168225,276957.0,15,35,4,86.0
2026-08-08,christmas tree,248,227.38412244897958,104.78,838.6,203366.5,4.391176470588236,67666.0,2,38,6,85.5
2026-08-08,christmas vacation,130,36.15777777777778,12.905,600.8,10716.68,4.6568627450980395,49186.0,6,18,0,90.4
2026-08-08,christmas vacation cast,187,40.3878453038674,18.74,2641.8,66191.3,4.824161073825504,400363.0,27,36,0,87.9
2026-08-08,christmas wrapping paper,291,16.4193470790378,14.99,6296.2,74098.09,4.709433962264151,713080.0,38,46,4,85.3
2026-08-08,clear christmas ornaments balls,263,23.75801526717557,18.33,2796.7,68381.69,4.617194570135746,336880.0,33,35,1,89.3
2026-08-08,diamond art christmas ornaments,265,17.92309433962264,14.99,1038.3,26051.61,4.518796992481203,192194.0,7,36,35,86.7
2026-08-08,grinch christmas decorations,251,53.0839,22.145,1788.5,88211.69,4.623383084577114,304313.0,19,46,2,87.8
2026-08-08,nightmare before christmas,94,55.835531914893615,19.994999999999997,334.3,23130.140000000003,4.783333333333333,21680.0,5,17,0,91.9
2026-08-08,nightmare before christmas gifts,290,31.08986111111111,19.185,1466.2,39863.29,4.685714285714286,131797.0,8,53,5,87.8
2026-08-08,personalized christmas ornaments,35,12.019705882352941,9.99,141.5,1977.8200000000002,4.609375,4543.0,0,1,2,87.3
2026-08-08,toddler christmas gifts,173,27.431843971631206,18.81,7124.6,92003.07,4.654128440366972,185332.0,34,29,0,88.0
2026-08-08,vintage christmas ornaments,181,36.510614525139665,23.6,507.4,13537.74,4.506862745098039,15479.0,1,26,5,85.6
2026-08-09,baby christmas gifts,289,19.17332179930796,15.95,19504.1,336861.24,4.700881057268722,1014324.0,95,45,0,94.9
2026-08-09,bulk christmas gifts,284,13.470352112676055,8.975000000000001,14478.2,188180.79,4.59,25873.0,49,48,0,95.0
2026-08-09,christmas,78,62.051538461538456,20.42,673.7,26771.08,4.7125,197275.0,5,14,1,93.1
2026-08-09,christmas 2026,286,15.110314685314686,9.99,2000.2,29979.54,4.589333333333333,226787.0,16,31,33,90.8
2026-08-09,christmas cactus,283,24.340459363957596,19.99,3093.0,65280.01,4.263636363636364,641488.0,22,46,4,95.4
2026-08-09,christmas decor,261,47.27632183908045,18.99,3726.8,121998.26,4.573563218390804,364687.0,24,51,6,92.7
2026-08-09,christmas decorations,117,67.60735042735043,24.65,4950.9,126505.55,4.563235294117647,233662.0,11,20,1,94.5
2026-08-09,christmas decorations 2026,239,18.145,11.545,1685.3,18963.239999999998,4.547727272727273,135597.0,15,33,2,91.8
2026-08-09,christmas decorations amazon,240,22.45983263598326,16.82,2330.9,37787.65,4.503157894736842,152008.0,19,28,0,90.7
2026-08-09,christmas decorations clearance,176,19.644318181818182,10.57,3110.1,66882.20999999999,4.466666666666667,269128.0,30,23,0,93.9
2026-08-09,christmas decorations disneyland,294,37.281993006993005,17.99,1307.2,51902.99,4.5218181818181815,72163.0,12,44,0,91.4
2026-08-09,christmas decorations ideas,136,29.753731343283583,14.690000000000001,2883.5,54939.31,4.4910000000000005,63774.0,13,23,2,94.1
2026-08-09,christmas decorations indoor,136,35.07,18.645,1664.0,39307.69,4.531944444444445,162958.0,10,19,8,93.5
2026-08-09,christmas decorations near me,169,39.63024390243903,18.0,1169.3,33086.05,4.5024,133034.0,11,20,3,91.1
2026-08-09,christmas decorations nyc,296,19.27358361774744,14.99,1397.3,32202.6,4.623295454545455,131424.0,15,45,1,92.4
2026-08-09,christmas decorations on sale,89,20.872592592592593,13.99,964.6,9863.83,4.503921568627451,70017.0,5,15,0,92.5
2026-08-09,christmas decorations outdoor,207,90.4576811594203,44.99,2813.8,247300.14,4.538064516129032,281629.0,22,29,7,91.8
2026-08-09,christmas gift card book,248,16.75526315789474,12.99,1544.2,25529.09,4.467479674796748,101188.0,12,37,17,88.5
2026-08-09,christmas gifts,96,29.46951612903226,20.79,1790.3,32408.940000000002,4.63448275862069,9218.0,6,8,3,97.1
2026-08-09,christmas gifts 2026,151,20.40175,12.99,1232.3,5400.36,4.537962962962963,20105.0,4,16,0,90.9
2026-08-09,christmas gifts for coworkers,222,14.927567567567568,11.99,2565.0,40889.09,4.60695652173913,17257.0,20,32,3,91.1
2026-08-09,christmas gifts for girls,280,30.71717857142857,19.99,15238.9,342706.22,4.625238095238095,389373.0,71,36,0,94.7
2026-08-09,christmas gifts for kids,195,37.01309278350516,19.96,15867.1,274399.88,4.508791208791209,13543.0,36,33,0,92.4
2026-08-09,christmas gifts for men,276,32.91585454545455,21.95,16369.3,341219.08,4.667924528301887,632359.0,74,39,0,95.3
2026-08-09,christmas gifts for mom,243,26.050781893004118,21.95,5591.3,130255.68,4.744041450777202,604718.0,49,34,0,94.8
2026-08-09,christmas gifts for teen girls,229,19.42071111111111,14.99,12482.0,213054.23,4.647486033519553,604927.0,50,28,0,98.3
2026-08-09,christmas gifts for teens,134,17.738646616541352,13.97,6382.2,100000.08,4.5978021978021975,90111.0,25,21,0,93.0
2026-08-09,christmas gifts for women,176,45.37465909090909,19.99,5953.6,144798.1,4.68655462184874,312670.0,42,20,0,93.7
2026-08-09,christmas gifts ideas,103,27.521650485436894,22.99,2725.0,68808.68,4.569230769230769,3043.0,14,17,0,95.3
2026-08-09,christmas in july,246,16.305287958115183,13.79,1228.6,17191.04,4.556028368794326,127941.0,9,39,0,91.0
2026-08-09,christmas island,196,44.1475,14.99,1596.6,43955.97,4.672826086956522,182344.0,23,38,0,94.0
2026-08-09,christmas lights,265,36.54181132075472,18.99,2442.8,73849.58,4.562589928057554,127869.0,24,47,4,92.0
2026-08-09,christmas movies,168,16.679673202614378,13.99,1549.6,25877.75,4.768932038834952,234485.0,16,23,3,93.3
2026-08-09,christmas ornament,175,20.41404761904762,14.105,1709.4,27856.34,4.672307692307692,394972.0,12,21,9,90.5
2026-08-09,christmas ornament crafts,268,17.886203007518795,12.99,809.0,12329.95,4.519285714285715,27190.0,3,47,4,91.5
2026-08-09,christmas ornament storage,144,27.506382978723405,17.77,2119.1,72430.31,4.512903225806451,9939.0,9,19,0,95.7
2026-08-09,christmas ornament storage box,276,45.20341911764706,30.0,3768.9,157422.25,4.60093023255814,357250.0,32,46,1,91.3
2026-08-09,christmas ornaments,74,17.47123287671233,12.59,240.4,4133.59,4.602222222222222,7519.0,1,3,2,93.2
2026-08-09,christmas ornaments 2026,143,17.352097902097903,10.98,1321.3,17440.83,4.648979591836735,151305.0,10,19,3,93.3
2026-08-09,christmas ornaments clearance,170,10.405680473372781,7.0,668.0,7304.24,4.276,29093.0,4,22,4,91.4
2026-08-09,christmas ornaments near me,175,15.282832369942195,12.99,1881.0,27071.31,4.634640522875817,213849.0,18,21,0,93.1
2026-08-09,christmas ornaments nyc,178,18.524044943820222,15.129999999999999,1342.0,25887.97,4.661983471074381,189629.0,11,22,0,91.8
2026-08-09,christmas ornaments personalized,127,10.935772357723577,9.99,821.2,10179.91,4.515315315315315,103265.0,7,8,8,91.5
2026-08-09,christmas ornaments sale,123,21.356422764227645,9.99,679.8,10445.52,4.382352941176471,95996.0,7,18,0,92.1
2026-08-09,christmas ornaments set,192,41.7603125,29.865000000000002,1175.4,57311.55,4.630075187969925,71082.0,12,34,18,91.5
2026-08-09,christmas ornaments to make,122,18.420185185185183,13.99,779.4,10921.869999999999,4.535365853658536,150639.0,6,20,1,88.9
2026-08-09,christmas pajamas,278,20.72226618705036,17.93,2764.4,57794.12,4.589140271493213,435211.0,28,35,7,92.2
2026-08-09,christmas story,184,27.91731707317073,16.99,1922.0,55316.96,4.79158878504673,277008.0,14,42,4,92.0
2026-08-09,christmas tree,248,226.90779591836733,104.42,894.3,211532.79,4.392700729927007,67685.0,2,39,6,90.5
2026-08-09,christmas vacation,130,36.18698412698413,12.969999999999999,631.7,11068.83,4.655769230769231,49288.0,6,18,1,94.6
2026-08-09,christmas vacation cast,187,40.3878453038674,18.74,2771.5,70589.66,4.817449664429531,400418.0,29,31,0,91.8
2026-08-09,christmas wrapping paper,291,16.4193470790378,14.99,6640.5,76553.88,4.7067924528301885,713163.0,40,47,4,89.4
2026-08-09,clear christmas ornaments balls,263,23.754503816793893,18.134999999999998,2924.6,70543.47,4.611764705882353,336943.0,33,33,1,93.0
2026-08-09,diamond art christmas ornaments,265,17.94422641509434,14.99,1082.3,27327.920000000002,4.516058394160584,192240.0,6,46,40,90.0
2026-08-09,grinch christmas decorations,251,53.038199999999996,22.145,1863.4,91324.89,4.623383084577115,304362.0,20,45,2,91.1
2026-08-09,nightmare before christmas,94,56.043297872340425,20.73,343.7,24703.359999999997,4.779166666666667,21692.0,6,16,0,94.2
2026-08-09,nightmare before christmas gifts,290,31.04298611111111,19.244999999999997,1545.2,41926.89,4.685714285714286,131824.0,8,45,5,92.0
2026-08-09,personalized christmas ornaments,35,11.922941176470587,9.99,150.0,2060.0,4.615625,4549.0,0,0,2,92.0
2026-08-09,toddler christmas gifts,173,27.431843971631206,18.81,7495.7,96654.75,4.652293577981651,185382.0,34,20,0,92.1
2026-08-09,vintage christmas ornaments,181,36.51664804469274,23.6,526.0,14230.9,4.504901960784314,15489.0,1,28,6,88.4
2026-08-10,baby christmas gifts,289,19.18006920415225,15.95,14546.3,252782.3,4.697356828193833,1014419.0,88,52,0,73.3
2026-08-10,bulk christmas gifts,284,13.456232394366198,8.96,10795.9,139936.22,4.587857142857143,25900.0,47,43,0,73.4
2026-08-10,christmas,78,62.06346153846154,20.42,510.6,20771.68,4.7075000000000005,197287.0,5,17,1,73.0
2026-08-10,christmas 2026,286,15.047902097902098,9.99,1492.2,22120.68,4.592052980132451,226825.0,15,31,33,70.3
2026-08-10,christmas cactus,283,24.35409893992933,19.99,2296.6,48741.73,4.259027777777778,641519.0,20,56,4,73.4
2026-08-10,christmas decor,261,47.23298850574712,18.99,2835.2,94405.43,4.576,364726.0,20,34,6,72.9
2026-08-10,christmas decorations,117,67.78760683760683,24.65,3658.4,95130.68000000001,4.564705882352941,233677.0,9,17,1,72.4
2026-08-10,christmas decorations 2026,239,18.154789915966386,11.545,1268.7,14238.94,4.548863636363636,135630.0,15,37,2,71.5
2026-08-10,christmas decorations amazon,240,22.39836820083682,16.82,1771.6,28850.32,4.5063157894736845,152043.0,11,23,0,71.3
2026-08-10,christmas decorations clearance,176,19.646079545454544,10.57,2381.2,50906.28,4.470068027210885,269167.0,22,32,0,74.2
2026-08-10,christmas decorations disneyland,294,37.235594405594405,17.99,998.8,40141.94,4.5181818181818185,72189.0,9,43,0,72.2
2026-08-10,christmas decorations ideas,136,29.748507462686568,14.690000000000001,2161.9,39962.08,4.495,63788.0,11,17,2,73.0
2026-08-10,christmas decorations indoor,136,35.04786764705882,18.645,1236.1,29231.36,4.536111111111111,162971.0,9,17,8,72.0
2026-08-10,christmas decorations near me,169,39.63024390243903,18.0,874.5,24096.92,4.5,133051.0,8,14,3,70.6
2026-08-10,christmas decorations nyc,296,19.344778156996586,14.99,1056.8,24459.38,4.625,131445.0,12,45,1,72.4
2026-08-10,christmas decorations on sale,89,20.73172839506173,14.0,700.5,7426.24,4.5019607843137255,70034.0,3,13,0,69.9
2026-08-10,christmas decorations outdoor,207,90.3348309178744,44.99,2122.1,188556.86000000002,4.539354838709677,281659.0,20,34,7,71.7
2026-08-10,christmas gift card book,248,16.721376518218623,12.99,1180.0,19523.1,4.474399999999999,101209.0,8,42,17,70.0
2026-08-10,christmas gifts,96,29.34741935483871,20.79,1269.0,22688.39,4.63448275862069,9224.0,2,10,3,71.8
2026-08-10,christmas gifts 2026,151,20.42475,12.99,919.9,4087.64,4.537037037037037,20118.0,2,15,0,70.4
2026-08-10,christmas gifts for coworkers,222,14.915810810810811,11.99,1918.6,30354.47,4.608695652173913,17282.0,16,39,3,70.6
2026-08-10,christmas gifts for girls,280,30.662857142857145,19.994999999999997,11295.8,259090.49,4.627142857142857,389436.0,65,42,0,72.8
2026-08-10,christmas gifts for kids,195,36.91768041237113,19.825000000000003,12345.9,212075.61,4.515384615384615,13565.0,35,31,0,74.1
2026-08-10,christmas gifts for men,276,32.88352727272727,21.95,12327.0,255519.64,4.666037735849057,632411.0,70,41,0,74.3
2026-08-10,christmas gifts for mom,243,26.05353909465021,21.95,4209.0,97987.75,4.74300518134715,604789.0,42,38,0,73.9
2026-08-10,christmas gifts for teen girls,229,19.406844444444445,15.0,9108.6,159707.79,4.648044692737431,604984.0,44,36,0,74.4
2026-08-10,christmas gifts for teens,134,17.74233082706767,13.99,4877.3,75578.92,4.596703296703297,90147.0,23,20,0,73.5
2026-08-10,christmas gifts for women,176,45.359488636363636,19.99,4514.9,109240.5,4.697478991596639,312729.0,37,17,0,73.5
2026-08-10,christmas gifts ideas,103,27.503106796116505,22.99,2015.5,50870.24,4.564102564102564,3053.0,14,14,0,73.1
2026-08-10,christmas in july,246,16.304293193717278,13.79,950.4,13543.869999999999,4.5647887323943666,127962.0,5,40,0,72.7
2026-08-10,christmas island,196,44.19970238095238,14.99,1175.4,31506.98,4.678260869565217,182369.0,19,33,0,71.8
2026-08-10,christmas lights,265,36.571056603773584,19.0,1870.1,58204.45,4.568345323741007,127900.0,20,48,4,72.7
2026-08-10,christmas movies,168,16.68065359477124,13.99,1154.6,19559.9,4.76504854368932,234517.0,13,24,3,72.1
2026-08-10,christmas ornament,175,20.405535714285715,13.99,1324.2,21228.58,4.676923076923077,394999.0,9,22,9,72.3
2026-08-10,christmas ornament crafts,268,17.843947368421052,12.99,613.8,9312.61,4.522857142857143,27203.0,1,42,4,71.8
2026-08-10,christmas ornament storage,144,27.506382978723405,17.77,1561.4,53343.99,4.512903225806451,9944.0,6,22,0,73.2
2026-08-10,christmas ornament storage box,276,45.19393382352941,30.015,2828.2,119533.4,4.6032558139534885,357309.0,23,38,1,71.0
2026-08-10,christmas ornaments,74,17.414657534246576,12.28,180.9,3076.51,4.597777777777778,7525.0,0,3,2,72.6
2026-08-10,christmas ornaments 2026,143,17.277412587412588,10.98,1014.9,13454.32,4.648979591836735,151333.0,9,10,3,74.0
2026-08-10,christmas ornaments clearance,170,10.40301775147929,7.45,509.6,5627.34,4.279,29112.0,3,15,4,72.1
2026-08-10,christmas ornaments near me,175,15.270809248554913,12.99,1411.3,19993.28,4.63202614379085,213880.0,16,20,0,72.4
2026-08-10,christmas ornaments nyc,178,18.55938202247191,15.129999999999999,1017.1999999999999,19736.03,4.668852459016394,189647.0,9,17,0,72.0
2026-08-10,christmas ornaments personalized,127,10.971626016260162,9.99,607.0,7643.95,4.512612612612612,103294.0,4,17,8,70.2
2026-08-10,christmas ornaments sale,123,21.356422764227645,9.99,494.0,7639.28,4.381176470588235,96008.0,5,17,0,69.7
2026-08-10,christmas ornaments set,192,41.72619791666667,29.175,881.4,43220.23,4.632330827067669,71095.0,7,33,18,71.1
2026-08-10,christmas ornaments to make,122,18.420185185185186,13.99,595.5,8345.46,4.541463414634146,150657.0,3,26,1,70.3
2026-08-10,christmas pajamas,278,20.669208633093525,17.93,2079.4,43227.1,4.591855203619909,435259.0,27,47,7,71.8
2026-08-10,christmas story,184,27.823963414634147,16.99,1426.0,40640.96,4.7878504672897195,277047.0,12,37,4,70.8
2026-08-10,christmas tree,248,224.8622448979592,104.42,682.3,159650.24,4.395620437956205,67703.0,1,34,6,71.4
2026-08-10,christmas vacation,130,36.173412698412704,12.969999999999999,459.2,8087.49,4.667307692307692,49294.0,4,21,1,71.5
2026-08-10,christmas vacation cast,187,39.13486187845304,18.74,2072.3,52171.5,4.820805369127517,400475.0,21,40,0,71.1
2026-08-10,christmas wrapping paper,291,16.436563573883163,14.99,5151.7,58820.96,4.709433962264151,713230.0,33,47,4,71.6
2026-08-10,clear christmas ornaments balls,263,23.776374045801525,18.134999999999998,2236.6,53403.66,4.61036036036036,337015.0,29,41,1,73.5
2026-08-10,diamond art christmas ornaments,265,17.94422641509434,14.99,816.5,20995.8,4.521167883211679,192267.0,6,45,40,70.4
2026-08-10,grinch christmas decorations,251,53.018,22.145,1387.4,68521.3,4.623880597014925,304401.0,16,41,2,70.4
2026-08-10,nightmare before christmas,94,56.043297872340425,20.73,259.3,18785.1,4.779166666666667,21696.0,4,16,0,73.5
2026-08-10,nightmare before christmas gifts,290,31.18920138888889,18.99,1158.5,31432.72,4.690476190476191,131853.0,6,41,5,71.5
2026-08-10,personalized christmas ornaments,35,11.922941176470587,9.99,110.4,1521.26,4.6125,4553.0,0,1,2,70.3
2026-08-10,toddler christmas gifts,173,27.479432624113475,18.81,5673.7,72952.88,4.655045871559633,185427.0,33,24,0,72.1
2026-08-10,vintage christmas ornaments,181,36.79307262569832,23.63,398.1,10837.97,4.506862745098039,15492.0,0,22,6,69.3
2026-08-11,baby christmas gifts,289,19.282768166089966,15.95,14790.7,259026.69,4.697356828193833,1014503.0,90,44,0,74.4
2026-08-11,bulk christmas gifts,284,13.430845070422535,8.975000000000001,11238.3,146388.04,4.587857142857143,25931.0,48,43,0,76.0
2026-08-11,christmas,78,62.04730769230769,19.994999999999997,520.6,21228.260000000002,4.7075000000000005,197297.0,5,15,1,74.2
2026-08-11,christmas 2026,286,14.90388111888112,9.99,1570.9,23217.69,4.594039735099338,226872.0,16,33,33,73.5
2026-08-11,christmas cactus,283,24.35409893992933,19.99,2313.1,50002.23,4.25625,641551.0,20,56,4,73.8
2026-08-11,christmas decor,261,47.21593869731801,18.99,2994.1,99853.63,4.576,364770.0,20,43,6,76.4
2026-08-11,christmas decorations,117,67.9605982905983,24.99,3595.7999999999997,95144.06,4.564705882352941,233693.0,9,18,1,71.4
2026-08-11,christmas decorations 2026,239,18.184327731092438,11.99,1296.7,14820.039999999999,4.5361581920903955,135655.0,14,37,2,72.9
2026-08-11,christmas decorations amazon,240,22.35489539748954,16.82,1870.3,30469.54,4.506842105263158,152076.0,12,29,0,74.7
2026-08-11,christmas decorations clearance,176,19.64181818181818,10.57,2507.3,51239.77,4.467346938775511,269214.0,22,28,0,77.6
2026-08-11,christmas decorations disneyland,294,37.278741258741256,17.99,1024.7,40420.72,4.52,72215.0,10,49,0,73.8
2026-08-11,christmas decorations ideas,136,29.834179104477613,14.690000000000001,2269.5,43279.39,4.488,63814.0,10,23,2,76.2
2026-08-11,christmas decorations indoor,136,35.04786764705882,18.645,1338.0,30963.97,4.541666666666667,162988.0,10,19,8,77.1
2026-08-11,christmas decorations near me,169,38.947886178861786,18.0,922.6,25362.05,4.5,133073.0,8,17,3,74.0
2026-08-11,christmas decorations nyc,296,19.356075085324232,14.99,1074.7,24553.59,4.619318181818182,131478.0,12,41,1,73.4
2026-08-11,christmas decorations on sale,89,20.63604938271605,14.0,725.6,7657.2699999999995,4.507843137254902,70043.0,3,18,0,72.1
2026-08-11,christmas decorations outdoor,207,90.15710144927536,44.99,2199.0,191991.93,4.539354838709677,281720.0,19,34,7,73.9
2026-08-11,christmas gift card book,248,16.682226720647773,12.99,1195.7,19763.03,4.476,101231.0,9,33,17,70.8
2026-08-11,christmas gifts,96,29.34741935483871,20.79,1355.3999999999999,24804.64,4.63448275862069,9230.0,2,10,3,76.0
2026-08-11,christmas gifts 2026,151,20.42475,12.99,977.1999999999999,4279.35,4.537962962962963,20128.0,2,21,0,74.2
2026-08-11,christmas gifts for coworkers,222,14.915810810810811,11.99,2029.7,32375.93,4.607826086956521,17302.0,17,37,3,74.2
2026-08-11,christmas gifts for girls,280,30.721464285714287,19.994999999999997,11736.1,268313.16,4.628571428571429,389510.0,66,43,0,75.2
